Akmena - KretingaKaupiklis: Nr. 00.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 152.0 cm ) Vandens temperatūra  ( 8.4 C ) Akumuliatoriaus įtampa  ( 11.6 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Šventoji - ŠventojiKaupiklis: Nr. 00.02 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 78.4 cm ) Vandens temperatūra  ( 8.3 C ) Akumuliatoriaus įtampa  ( 12.5 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Klaipėdos jūrų uosto vandens matavimo stotis - KlaipėdaKaupiklis: Nr. 00.03 Campbell CR800 / 850 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 523.6 cm ) Vandens temperatūra  ( 9.5 C ) Akumuliatoriaus įtampa  ( 13.4 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Palangos VMS - Baltijos jūraKaupiklis: Nr. 00.04 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 517.8 cm ) Vandens temperatūra  ( 9.6 C ) Battery voltage  ( 13.7 V ) Grafikai  30 dienų vandens temperatūra 30 dienų vandens lygis
Juodkrantės VMS, Kuršių mariosKaupiklis: Nr. 00.05 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 524.1 cm ) Vandens temperatūra  ( 8.6 C ) Akumuliatoriaus įtampa  ( 24.0 V ) Vandens druskingumas  ( -57.3 g/m3 )
Svyla - GuntauninkaiKaupiklis: Nr. 01.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Akumuliatoriaus įtampa  ( 12.6 V ) Vandens lygis  ( 136.6 cm ) Vandens temperatūra  ( 6.3 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Dysna - KačergiškėKaupiklis: Nr. 01.02 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 114.0 cm ) Akumuliatoriaus įtampa  ( 12.5 V ) Vandens temperatūra  ( 6.7 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Birvėta - LazinkosKaupiklis: Nr. 01.03 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 103.5 cm ) Vandens temperatūra  ( 6.0 C ) Akumuliatoriaus įtampa  ( 12.5 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - DruskininkaiKaupiklis: Nr. 02.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 12.7 cm ) Vandens temperatūra  ( 6.5 C ) Oro temperatūra  ( 5.4 C ) Akumuliatoriaus įtampa  ( 13.0 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - NemajūnaiKaupiklis: Nr. 02.02 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 16.0 cm ) Vandens temperatūra  ( 7.7 C ) Oro temperatūra  ( 6.2 C ) Akumuliatoriaus įtampa  ( 12.6 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas, Kaunas (nauja VMS 2021 m)Kaupiklis: Nr. 02.05 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 64.2 cm ) Vandens temperatūra  ( 8.9 C ) Akumuliatoriaus įtampa  ( 12.3 V )
Nemunas - KaunasKaupiklis: Nr. 02.08 Campbell CR800 / 850 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( -22.1 cm ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis
Nemunas - LampėdžiaiKaupiklis: Nr. 02.09 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( -106.9 cm ) Vandens temperatūra  ( 7.7 C ) Akumuliatoriaus įtampa  ( 12.3 V ) Oro temperatūra  ( 6.8 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - SmalininkaiKaupiklis: Nr. 02.11 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 71.2 cm ) Oro temperatūra  ( 6.5 C ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis
Nemunas - PanemunėKaupiklis: Nr. 02.12 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 92.5 cm ) Vandens temperatūra  ( 7.6 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - ŠilininkaiKaupiklis: Nr. 02.13 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 88.8 cm ) Akumuliatoriaus įtampa  ( 12.4 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Atmata - RusnėKaupiklis: Nr. 02.14 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 197.9 cm ) Vandens temperatūra  ( 7.3 C ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Atmata - UostadvarisKaupiklis: Nr. 02.16 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 533.4 cm ) Akumuliatoriaus įtampa  ( 12.6 V ) Grafikai  30 dienų vandens temperatūra 30 dienų vandens lygis
Nemunas - BirštonasKaupiklis: Nr. 02.19 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 517.8 cm ) Vandens temperatūra  ( 6.6 C ) Oro temperatūra  ( 6.7 C ) Akumuliatoriaus įtampa  ( 12.4 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - DarsūniškisKaupiklis: Nr. 02.20 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 511.7 cm ) Vandens temperatūra  ( 5.2 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Skirvytė - RusnėKaupiklis: Nr. 02.21 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 195.2 cm ) Oro temperatūra  ( 7.3 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Šyša - ŠilutėKaupiklis: Nr. 02.23 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 101.8 cm ) Vandens temperatūra  ( 8.0 C ) Akumuliatoriaus įtampa  ( 11.9 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Leitė - KūlynaiKaupiklis: Nr. 02.24 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 140.8 cm ) Vandens temperatūra  ( 9.0 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunas - LazdėnaiKaupiklis: Nr. 02.26 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 138.9 cm ) Akumuliatoriaus įtampa  ( 12.5 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Danė - KlaipėdaKaupiklis: Nr. 02.27 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 95.8 cm ) Vandens temperatūra  ( 8.0 C ) Akumuliatoriaus įtampa  ( 11.8 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Gėgė - PlaškiaiKaupiklis: Nr. 02.28 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 136.7 cm ) Vandens temperatūra  ( 7.1 C ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunėlis - TabokinėKaupiklis: Nr. 03.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 53.2 cm ) Akumuliatoriaus įtampa  ( 12.5 V ) Vandens temperatūra  ( 6.8 C ) Oro temperatūra  ( 6.7 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Švėtė - ŽagarėKaupiklis: Nr. 03.03 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 90.7 cm ) Vandens temperatūra  ( 7.3 C ) Akumuliatoriaus įtampa  ( 11.8 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Mūša - UstukiaiKaupiklis: Nr. 03.04 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 44.8 cm ) Vandens temperatūra  ( 7.3 C ) Oro temperatūra  ( 6.0 C ) Akumuliatoriaus įtampa  ( 12.4 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Lėvuo - KupiškisKaupiklis: Nr. 03.05 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 88.7 cm ) Akumuliatoriaus įtampa  ( 12.6 V ) Vandens temperatūra  ( 8.0 C ) Oro temperatūra  ( 6.6 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Lėvuo - BernatoniaiKaupiklis: Nr. 03.06 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( -15.3 cm ) Vandens temperatūra  ( 7.1 C ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Tatula - TrečionysKaupiklis: Nr. 03.09 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 73.2 cm ) Vandens temperatūra  ( 7.0 C ) Oro temperatūra  ( 5.9 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienu vandens lygis 30 dienų vandens temperatūra
Smardonė - LikėnaiKaupiklis: Nr. 03.10 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 109.0 cm ) Vandens temperatūra  ( 8.3 C ) Akumuliatoriaus įtampa  ( 11.9 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Yslykis, KyburiaiKaupiklis: Nr. 03.11 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 90.5 cm ) Vandens temperatūra  ( 7.1 C ) Battery voltage  ( 12.6 V ) Grafikai  30dienų vandens temperatūra 30 dienų vandens lygis
Mūša - ŽilpamūšisKaupiklis: Nr. 03.14 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 63.0 cm ) Akumuliatoriaus įtampa  ( 12.8 V ) Vandens temperatūra  ( 7.8 C ) Oro temperatūra  ( 5.9 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Pyvesa - ŽadeikiaiKaupiklis: Nr. 03.15 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 75.1 cm ) Vandens temperatūra  ( 7.1 C ) Oro temperatūra  ( 6.0 C ) Akumuliatoriaus įtampa  ( 12.0 V ) Grafikai  30 dienų vandens lygis 30 vandens temperatūra
Daugyvenė - RimšoniaiKaupiklis: Nr. 03.16 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 83.3 cm ) Vandens temperatūra  ( 7.5 C ) Oro temperatūra  ( 5.9 C ) Akumuliatoriaus įtampa  ( 12.1 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Nemunėlis - KvetkaiKaupiklis: Nr. 03.17 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 62.8 cm ) Akumuliatoriaus įtampa  ( 12.2 V ) Vandens temperatūra  ( 6.8 C ) Oro temperatūra  ( 7.0 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Sidabra - ŠarkiaiKaupiklis: Nr. 03.18 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 90.5 cm ) Vandens temperatūra  ( 7.6 C ) Oro temperatūra  ( 5.5 C ) Akumuliatoriaus įtampa  ( 12.2 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Platonis - VaineikiaiKaupiklis: Nr. 03.19 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 147.9 cm ) Vandens temperatūra  ( 8.5 C ) Oro temperatūra  ( 5.4 C ) Akumuliatoriaus įtampa  ( 12.6 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Venta - PapilėKaupiklis: Nr. 04.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 136.7 cm ) Vandens temperatūra  ( 9.8 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Venta - LeckavaKaupiklis: Nr. 04.02 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( -34.2 cm ) Akumuliatoriaus įtampa  ( 11.9 V ) Vandens temperatūra  ( 8.2 C ) Oro temperatūra  ( 5.8 C ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Aunuva - AunuvėnaiKaupiklis: Nr. 04.03 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 93.6 cm ) Vandens temperatūra  ( 8.4 C ) Akumuliatoriaus įtampa  ( 12.6 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Stervas - VarniaiKaupiklis: Nr. 04.04 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 114.9 cm ) Vandens temperatūra  ( 6.2 C ) Akumuliatoriaus įtampa  ( 12.2 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Bartuva - SkuodasKaupiklis: Nr. 05.01 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 33.1 cm ) Vandens temperatūra  ( 8.2 C ) Oro temperatūra  ( 6.4 C ) Akumuliatoriaus įtampa  ( 12.7 V ) Grafikai  30 dienų vandens lygis 30 dienų vandens temperatūra
Merkys - JašiūnaiKaupiklis: Nr. 06.00 Campbell CR1000 Duomenys atnaujinti: 2024-11-08 04:30Vykdomi matavimai  Vandens lygis  ( 63.6 cm ) Akumuliatoriaus įtampa  ( 11.9 V ) Grafikai  30 dienų vandens lygis
